company_id,fiscal_year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,debt_to_equity,equity_ratio
LICI,2024,6325.0,91312,10,5621474,5719121,4197,0,5413779,301145,5719121,0.0015810276679841897,0.017072029075796788
KOTAKBANK,2013,373.0,14894,85561,15006,115835,620,0,40907,74308,115835,229.38605898123325,0.1317995424526266
KOTAKBANK,2014,385.0,18699,85937,17176,122197,1264,0,38791,82142,122197,223.212987012987,0.1561740468260268
KOTAKBANK,2015,386.0,21770,104258,22049,148464,1385,0,45589,101490,148464,270.0984455958549,0.149234831339584
KOTAKBANK,2016,917.0,32447,179679,27761,240804,1761,0,70274,168769,240804,195.9422028353326,0.1385525157389412
KOTAKBANK,2017,920.0,37572,205230,32465,276188,1759,0,68462,205967,276188,223.07608695652175,0.1393688357205961
KOTAKBANK,2018,953.0,49535,249840,37392,337720,2543,0,90977,244201,337720,262.1615949632739,0.1494966244225986
KOTAKBANK,2019,954.0,56827,291763,45626,395171,2697,0,103487,288987,395171,305.8312368972746,0.14621771334434966
KOTAKBANK,2020,957.0,65680,326477,50059,443173,2675,0,111197,329301,443173,341.14629049111807,0.1503634021025649
KOTAKBANK,2021,991.0,83348,327110,67405,478854,2554,0,156946,319355,478854,330.08072653884966,0.17612675262188476
KOTAKBANK,2022,992.0,95673,365747,84086,546498,2723,0,164529,379245,546498,368.6965725806452,0.17688079370830267
KOTAKBANK,2023,993.0,110821,418807,89809,620430,3075,0,195338,422017,620430,421.75931520644514,0.18022016988217848
KOTAKBANK,2024,994.0,128978,520374,117321,767667,3510,0,246446,517711,767667,523.5150905432596,0.16930778579774824
JSWSTEEL,2013,284.0,16781,21625,18823,57513,34717,5898,1750,15148,57513,76.1443661971831,0.29671552518561023
JSWSTEEL,2014,303.0,20871,35527,20939,77640,47046,9400,663,20531,77640,117.25082508250826,0.27272024729520866
JSWSTEEL,2015,303.0,21987,38754,24610,85654,52176,8265,599,24613,85654,127.9009900990099,0.2602330305648306
JSWSTEEL,2016,301.0,18665,42204,20737,81907,56140,7271,1195,17302,81907,140.21262458471762,0.23155530052376475
JSWSTEEL,2017,301.0,22346,43334,22024,88005,58730,4363,1366,23546,88005,143.96677740863788,0.2573376512698142
JSWSTEEL,2018,302.0,27696,39393,24579,91970,57848,5950,1469,26703,91970,130.44039735099338,0.3044253560943786
JSWSTEEL,2019,301.0,34494,47396,32606,114797,62644,11889,1894,38370,114797,157.46179401993356,0.3031002552331507
JSWSTEEL,2020,301.0,36298,61423,33798,131820,62085,27191,1259,41285,131820,204.06312292358805,0.27764375663783947
JSWSTEEL,2021,302.0,46462,62392,39161,148317,64917,32566,8581,42253,148317,206.59602649006624,0.3152976395153624
JSWSTEEL,2022,301.0,66996,72237,56951,196485,99880,16905,4940,74760,196485,239.99003322259136,0.34250451688424055
JSWSTEEL,2023,301.0,65394,80853,63991,210539,104452,22166,4806,79115,210539,268.6146179401993,0.3120324500448848
JSWSTEEL,2024,305.0,77364,87984,62245,227898,112461,29676,7246,78515,227898,288.472131147541,0.34080597460267315
JSWSTEEL,2024,305.0,79361,95258,58244,233168,114294,29555,10740,78579,233168,312.32131147540986,0.34166781033417964
JSWENERGY,2013,1640.0,4564,10377,3798,20378,13925,977,955,4521,20378,6.327439024390244,0.3044459711453528
JSWENERGY,2014,1640.0,4931,10106,2567,19244,13635,615,888,4107,19244,6.162195121951219,0.3414570775306589
JSWENERGY,2015,1640.0,5878,9294,2608,19420,13191,454,1619,4157,19420,5.667073170731707,0.3871266735324408
JSWENERGY,2016,1627.0,8077,14862,3973,28539,20298,321,1012,6908,28539,9.13460356484327,0.34002592942990295
JSWENERGY,2017,1628.0,8741,14349,3672,28389,19491,531,1579,6789,28389,8.813882063882064,0.36524710275106553
JSWENERGY,2018,1640.0,9470,11883,3728,26721,18877,294,2415,5135,26721,7.2457317073170735,0.415777852625276
JSWENERGY,2019,1641.0,10181,10555,3549,25926,17825,400,2451,5251,25926,6.432053625837904,0.45599012574249786
JSWENERGY,2020,1642.0,10004,9840,3445,24931,16713,391,1854,5974,24931,5.992691839220463,0.467129276803979
JSWENERGY,2021,1642.0,12865,8371,3328,26207,15637,473,4052,6045,26207,5.0980511571254565,0.5535543938642348
JSWENERGY,2022,1640.0,15775,8943,4157,30514,14831,2091,6623,6970,30514,5.453048780487805,0.5707216359703743
JSWENERGY,2023,1641.0,16988,25051,4737,48417,25020,4788,6033,12576,48417,15.265691651432054,0.38476155069500384
JSWENERGY,2024,1641.0,19191,31573,5362,57767,28946,10285,7035,11501,57767,19.24009750152346,0.36062111586199735
JSWENERGY,2024,1745.0,26226,30853,6108,64932,31573,10410,10101,12847,64932,17.68080229226361,0.430773732520175
JIOFIN,2023,2.0,114118,743,66,114930,158,38,108141,6593,114930,371.5,0.9929522317932654
JIOFIN,2024,6353.0,132794,0,5715,144863,172,3,133292,11395,144863,0.0,0.9605420293656766
JIOFIN,2024,6353.0,130791,0,7078,144222,171,0,137439,6613,144222,0.0,0.9509228827779396
JINDALSTEL,2013,93.0,21159,24618,11202,57073,19429,19230,809,17605,57073,264.7096774193548,0.3723652164771433
JINDALSTEL,2014,91.0,22519,36368,9935,68913,34989,17811,342,15771,68913,399.64835164835165,0.32809484422387647
JINDALSTEL,2015,91.0,20951,45501,8994,75537,46643,9073,1785,18035,75537,500.010989010989,0.2785654712260217
JINDALSTEL,2016,91.0,32345,46797,13166,92398,65038,11827,392,15142,92398,514.2527472527472,0.3510465594493387
JINDALSTEL,2017,92.0,29959,45850,14674,90575,65932,9716,368,14559,90575,498.3695652173913,0.3317802925752139
JINDALSTEL,2018,97.0,30288,42962,15884,89230,68450,4978,146,15657,89230,442.9072164948454,0.34052448728006274
JINDALSTEL,2019,97.0,31988,39559,17357,89001,69039,4027,150,15784,89001,407.82474226804123,0.3605015673981191
JINDALSTEL,2020,102.0,32035,36824,20780,89742,69381,3126,181,17055,89742,361.01960784313724,0.3581043435626574
JINDALSTEL,2021,102.0,31713,29910,16116,77840,54349,1712,1156,20624,77840,293.2352941176471,0.4087230215827338
JINDALSTEL,2022,101.0,35524,13502,27517,76644,45488,2538,470,28147,76644,133.68316831683168,0.46481133552528575
JINDALSTEL,2023,100.0,38606,13046,17674,69427,43542,7870,907,17108,69427,130.46,0.5575064456191395
JINDALSTEL,2024,100.0,44216,16472,17888,78676,48384,9611,819,19862,78676,164.72,0.5632721541512024
JINDALSTEL,2024,101.0,47240,17266,18163,82771,49332,12418,863,20158,82771,170.95049504950495,0.5719515289171329
PFC,2013,1320.0,22360,139473,6178,169330,75,0,27,169229,169330,105.66136363636363,0.13984527254473514
PFC,2014,1320.0,26202,159215,7582,194320,72,1,27,194220,194320,120.61742424242425,0.14163235899547139
PFC,2015,1320.0,31091,187795,8705,228912,102,2,528,228280,228912,142.2689393939394,0.1415871601314042
PFC,2016,1320.0,34708,200660,10531,247220,198,47,2230,244745,247220,152.0151515151515,0.14573254591052504
PFC,2017,2640.0,34205,202993,19700,259537,296,105,3145,255990,259537,76.89128787878788,0.1419643441975518
PFC,2018,2640.0,37194,441151,41546,522531,161,129,5493,516749,522531,167.1026515151515,0.07623279767133433
PFC,2019,2640.0,44481,539488,42260,628869,196,199,4604,623871,628869,204.35151515151514,0.07492975484560377
PFC,2020,2640.0,46760,596561,48560,694521,238,288,4404,689590,694521,225.97007575757576,0.07112815883177039
PFC,2021,2640.0,58127,659682,55257,775707,341,336,3499,771530,775707,249.87954545454545,0.07833756817973797
PFC,2022,2640.0,69036,660476,58848,791000,719,53,3774,786454,791000,250.18030303030304,0.09061441213653602
PFC,2023,2640.0,81518,751158,60796,896112,782,22,5973,889334,896112,284.5295454545454,0.0939145999607192
PFC,2024,3300.0,97847,861961,75770,1038877,764,39,10971,1027102,1038877,261.200303030303,0.0973618628576819
PFC,2024,3300.0,106746,910447,82868,1103361,763,53,13219,1089326,1103361,275.8930303030303,0.09973707607936115
PIDILITIND,2013,51.0,1600,111,853,2616,646,428,294,1248,2616,2.176470588235294,0.6311162079510704
PIDILITIND,2014,51.0,1901,46,930,2928,729,458,260,1481,2928,0.9019607843137255,0.6666666666666666
PIDILITIND,2015,51.0,2219,58,986,3315,978,462,370,1505,3315,1.1372549019607843,0.6847662141779789
PIDILITIND,2016,51.0,2587,80,996,3714,1137,158,706,1713,3714,1.5686274509803921,0.7102854065697362
PIDILITIND,2017,51.0,3420,98,1202,4770,1275,148,1443,1904,4770,1.9215686274509804,0.7276729559748427
PIDILITIND,2018,51.0,3523,125,1500,5199,1342,228,1246,2383,5199,2.450980392156863,0.6874398922869782
PIDILITIND,2019,51.0,4097,113,1643,5904,1448,242,1548,2666,5904,2.215686274509804,0.7025745257452575
PIDILITIND,2020,51.0,4405,288,1779,6523,1807,259,1186,3270,6523,5.647058823529412,0.6831212632224437
PIDILITIND,2021,51.0,5542,331,2890,8814,4418,294,516,3586,8814,6.490196078431373,0.6345586566825505
PIDILITIND,2022,51.0,6353,416,2675,9494,4703,225,459,4107,9494,8.156862745098039,0.6745312829155256
PIDILITIND,2023,51.0,7161,391,2902,10505,4914,406,881,4304,10505,7.666666666666667,0.6865302237029985
PIDILITIND,2024,51.0,8356,382,3286,12076,5451,148,2235,4242,12076,7.490196078431373,0.6961742298774428
PIDILITIND,2024,51.0,8664,379,3662,12755,5499,161,2546,4550,12755,7.431372549019608,0.6832614660917288
PNB,2013,50.0,568,6695,342,7655,14,4,777,6860,7655,133.9,0.08073154800783801
PNB,2014,66.0,868,10108,498,11540,26,3,645,10865,11540,153.15151515151516,0.08093587521663778
PNB,2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,158.47115384615384,0.0829524560021014
PNB,2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,204.83464566929135,0.07232651410468134
PNB,2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,213.83734939759037,0.12984171322160148
PNB,2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,322.0179640718563,0.10424005839601384
PNB,2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,430.2934131736527,0.08877611940298508
PNB,2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,403.1904761904762,0.100755635570657
PNB,2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,353.5357142857143,0.12430431917906158
PNB,2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,313.3786982248521,0.14929397249006077
PNB,2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,317.28402366863907,0.16395479380285907
PNB,2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,211.60384615384615,0.20633955589946248
PNB,2013,50.0,568,6695,342,7655,14,4,777,6860,7655,133.9,0.08073154800783801
PNB,2014,66.0,868,10108,498,11540,26,3,645,10865,11540,153.15151515151516,0.08093587521663778
PNB,2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,158.47115384615384,0.0829524560021014
PNB,2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,204.83464566929135,0.07232651410468134
PNB,2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,213.83734939759037,0.12984171322160148
PNB,2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,322.0179640718563,0.10424005839601384
PNB,2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,430.2934131736527,0.08877611940298508
PNB,2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,403.1904761904762,0.100755635570657
PNB,2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,353.5357142857143,0.12430431917906158
PNB,2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,313.3786982248521,0.14929397249006077
PNB,2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,317.28402366863907,0.16395479380285907
PNB,2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,211.60384615384615,0.20633955589946248
PNB,2013,50.0,568,6695,342,7655,14,4,777,6860,7655,133.9,0.08073154800783801
PNB,2014,66.0,868,10108,498,11540,26,3,645,10865,11540,153.15151515151516,0.08093587521663778
PNB,2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,158.47115384615384,0.0829524560021014
PNB,2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,204.83464566929135,0.07232651410468134
PNB,2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,213.83734939759037,0.12984171322160148
PNB,2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,322.0179640718563,0.10424005839601384
PNB,2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,430.2934131736527,0.08877611940298508
PNB,2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,403.1904761904762,0.100755635570657
PNB,2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,353.5357142857143,0.12430431917906158
PNB,2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,313.3786982248521,0.14929397249006077
PNB,2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,317.28402366863907,0.16395479380285907
PNB,2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,211.60384615384615,0.20633955589946248
PNB,2013,50.0,568,6695,342,7655,14,4,777,6860,7655,133.9,0.08073154800783801
PNB,2014,66.0,868,10108,498,11540,26,3,645,10865,11540,153.15151515151516,0.08093587521663778
PNB,2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,158.47115384615384,0.0829524560021014
PNB,2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,204.83464566929135,0.07232651410468134
PNB,2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,213.83734939759037,0.12984171322160148
PNB,2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,322.0179640718563,0.10424005839601384
PNB,2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,430.2934131736527,0.08877611940298508
PNB,2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,403.1904761904762,0.100755635570657
PNB,2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,353.5357142857143,0.12430431917906158
PNB,2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,313.3786982248521,0.14929397249006077
PNB,2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,317.28402366863907,0.16395479380285907
PNB,2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,211.60384615384615,0.20633955589946248
PNB,2013,50.0,568,6695,342,7655,14,4,777,6860,7655,133.9,0.08073154800783801
PNB,2014,66.0,868,10108,498,11540,26,3,645,10865,11540,153.15151515151516,0.08093587521663778
PNB,2015,104.0,1475,16481,976,19035,40,18,1586,17392,19035,158.47115384615384,0.0829524560021014
PNB,2016,127.0,2019,26014,1511,29671,58,4,1622,27987,29671,204.83464566929135,0.07232651410468134
PNB,2017,166.0,5412,35497,1885,42960,58,2,3280,39620,42960,213.83734939759037,0.12984171322160148
PNB,2018,167.0,6402,53777,2673,63018,255,10,2413,60340,63018,322.0179640718563,0.10424005839601384
PNB,2019,167.0,7268,71859,4456,83750,102,5,4457,79185,83750,430.2934131736527,0.08877611940298508
PNB,2020,168.0,7779,67736,3191,78874,250,4,2048,76572,78874,403.1904761904762,0.100755635570657
PNB,2021,168.0,8699,59394,3072,71333,181,2,2033,69117,71333,353.5357142857143,0.12430431917906158
PNB,2022,169.0,9632,52961,2888,65649,150,4,3472,62024,65649,313.3786982248521,0.14929397249006077
PNB,2023,169.0,10784,53621,2231,66805,146,3,3188,63468,66805,317.28402366863907,0.16395479380285907
PNB,2024,260.0,14673,55017,2422,72371,206,15,4345,67804,72371,211.60384615384615,0.20633955589946248
POWERGRID,2013,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,14.953131749460043,0.23286354335708742
POWERGRID,2014,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,16.097094801223243,0.2452502120441052
POWERGRID,2015,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,18.39506880733945,0.23907229575082098
POWERGRID,2016,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,20.74636850152905,0.24521504416882306
POWERGRID,2017,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,22.742354740061163,0.25485786713822817
POWERGRID,2018,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,25.134365443425075,0.24151335232567428
POWERGRID,2019,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,27.977064220183486,0.23885924488640958
POWERGRID,2020,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,28.339067278287462,0.2520580821362756
POWERGRID,2021,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,27.376146788990827,0.2734994603219297
POWERGRID,2022,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,19.31125448028674,0.3038334329547719
POWERGRID,2023,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,18.434982078853047,0.32917434830012887
POWERGRID,2024,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,13.279862380389206,0.3474319157673156
POWERGRID,2024,9301.0,82760,122568,40668,255297,174178,23767,3410,53941,255297,13.177937856144501,0.36060353235643194
POWERGRID,2013,4630.0,21773,69233,17748,113384,62568,35265,586,14964,113384,14.953131749460043,0.23286354335708742
POWERGRID,2014,5232.0,29466,84220,22562,141480,74252,50069,423,16736,141480,16.097094801223243,0.2452502120441052
POWERGRID,2015,5232.0,33207,96243,26102,160784,91191,53681,220,15693,160784,18.39506880733945,0.23907229575082098
POWERGRID,2016,5232.0,38738,108545,26797,179312,115094,45611,919,17688,179312,20.74636850152905,0.24521504416882306
POWERGRID,2017,5232.0,44634,118988,26809,195662,137678,38264,1165,18555,195662,22.742354740061163,0.25485786713822817
POWERGRID,2018,5232.0,49194,131503,39425,225354,156198,37669,1224,30264,225354,25.134365443425075,0.24151335232567428
POWERGRID,2019,5232.0,53857,146376,41916,247380,172740,37631,1296,35713,247380,27.977064220183486,0.23885924488640958
POWERGRID,2020,5232.0,59464,148270,43706,256671,181112,35177,1431,38951,256671,28.339067278287462,0.2520580821362756
POWERGRID,2021,5232.0,64704,143232,42539,255708,183726,24838,1486,45659,255708,27.376146788990827,0.2734994603219297
POWERGRID,2022,6975.0,69272,134696,40008,250950,191773,12854,3788,42536,250950,19.31125448028674,0.3038334329547719
POWERGRID,2023,6975.0,76051,128584,40615,252225,185437,13772,3489,49527,252225,18.434982078853047,0.32917434830012887
POWERGRID,2024,9301.0,77845,123516,40168,250829,177761,18197,4163,50708,250829,13.279862380389206,0.3474319157673156
POWERGRID,2024,9301.0,82760,122568,40668,255297,174178,23767,3410,53941,255297,13.177937856144501,0.36060353235643194
RECLTD,2013,987.0,16543,107762,5277,130570,72,9,638,129851,130570,109.18135764944276,0.13425748640575935
RECLTD,2014,987.0,19816,126173,5968,152944,73,10,1690,151170,152944,127.83485309017225,0.13601710429961292
RECLTD,2015,987.0,24085,150979,7404,183456,110,10,1596,181740,183456,152.96757852077002,0.1366649223792081
RECLTD,2016,987.0,27906,169212,8840,206945,254,78,2352,204261,206945,171.44072948328267,0.13961680639783516
RECLTD,2017,1975.0,31696,167852,8723,210245,355,166,2617,207108,210245,84.98835443037974,0.16015125211063283
RECLTD,2018,1975.0,30613,204367,5416,242370,132,129,2948,239162,242370,103.47696202531645,0.13445558443701777
RECLTD,2019,1975.0,32571,244249,19659,298454,165,199,2463,295627,298454,123.67037974683544,0.11574983079469534
RECLTD,2020,1975.0,33422,286289,25345,347030,166,288,2386,344190,347030,144.95645569620254,0.10199982710428493
RECLTD,2021,1975.0,41789,329723,27380,400867,267,336,1981,398282,400867,166.94835443037974,0.10917336672761789
RECLTD,2022,1975.0,49339,333043,26503,410860,628,6,2190,408035,410860,168.6293670886076,0.12489412451930097
RECLTD,2023,2633.0,55487,380790,26592,465503,641,3,3170,461689,465503,144.62210406380555,0.12485418998373803
RECLTD,2024,2633.0,66717,445568,33273,548191,632,24,5352,542184,548191,169.2244587922522,0.12650700212152333
RECLTD,2024,2633.0,70877,483617,38100,595227,622,49,6790,587766,595227,183.6752753513103,0.12349910202326171
RELIANCE,2013,2936.0,179119,107219,73083,362357,133487,49952,42848,136070,362357,36.51873297002725,0.5024188852430062
RELIANCE,2014,2940.0,195747,138761,91395,428843,141417,91494,60602,135330,428843,47.19761904761905,0.4633094162665591
RELIANCE,2015,2943.0,215556,168251,117736,504486,156458,166462,76451,105115,504486,57.16989466530751,0.4331121180766166
RELIANCE,2016,2948.0,228608,194714,172727,598997,184910,228697,84015,101375,598997,66.0495251017639,0.3865728876772338
RELIANCE,2017,2959.0,260750,217475,225618,706802,198526,324837,82899,100540,706802,73.49611355187564,0.37310166071969236
RELIANCE,2018,5922.0,287584,239843,277924,811273,403885,187022,82862,137504,811273,40.50033772374198,0.36178450410650914
RELIANCE,2019,5926.0,381186,307714,302804,997630,398374,179463,235635,184158,997630,51.926088423894704,0.3880316349748905
RELIANCE,2020,6339.0,442827,355133,358716,1163015,532658,109106,276767,244484,1163015,56.02350528474523,0.3862082604265637
RELIANCE,2021,6445.0,693727,278962,340931,1320065,541258,125953,364828,288026,1320065,43.283475562451514,0.5304072147962411
RELIANCE,2022,6765.0,772720,319158,399979,1498622,627798,172506,394264,304054,1498622,47.177827050997784,0.520134496891144
RELIANCE,2023,6766.0,709106,451664,438346,1605882,724805,293752,235560,351765,1605882,66.75495122672184,0.44578119687498835
RELIANCE,2024,6766.0,786715,458991,502576,1755048,779985,338855,225672,410536,1755048,67.83786579958617,0.4521135604268373
RELIANCE,2024,6766.0,812687,357525,638145,1815123,968747,198873,244559,402944,1815123,52.841412947088386,0.45145866147913943
SBILIFE,2013,1000.0,1736,0,50978,53714,283,3,50047,3382,53714,0.0,0.05093644115128272
SBILIFE,2014,1000.0,2356,0,57284,60640,304,4,56275,4058,60640,0.0,0.05534300791556728
SBILIFE,2015,1000.0,3056,0,70064,74121,292,7,69385,4437,74121,0.0,0.0547213340348889
SBILIFE,2016,1000.0,3733,0,78696,83429,301,146,77843,5139,83429,0.0,0.056730872957844396
SBILIFE,2017,1000.0,4552,0,96687,102240,507,31,95830,5871,102240,0.0,0.05430359937402191
SBILIFE,2018,1000.0,5528,0,115193,121720,511,70,114436,6703,121720,0.0,0.053631284916201116
SBILIFE,2019,1000.0,6576,0,139157,146734,563,32,139325,6814,146734,0.0,0.05163084220426077
SBILIFE,2020,1000.0,7743,0,156837,165580,568,13,158813,6186,165580,0.0,0.052802270805652855
SBILIFE,2021,1000.0,9400,0,216430,226830,564,1,218756,7509,226830,0.0,0.045849314464577
SBILIFE,2022,1000.0,10622,0,261715,273337,919,3,264437,7978,273337,0.0,0.04251894181907316
SBILIFE,2023,1001.0,12017,0,301582,314599,867,1,303988,9743,314599,0.0,0.04137966109237474
SBILIFE,2024,1001.0,13907,0,383390,398299,1198,6,384943,12152,398299,0.0,0.03742916753494234
SBILIFE,2024,1002.0,15257,0,432238,448497,563,0,435926,12009,448497,0.0,0.03625219343719133
ZYDUSLIFE,2013,102.0,2842,2918,1512,7374,3026,736,114,3498,7374,28.607843137254903,0.3992405749932194
ZYDUSLIFE,2014,102.0,3337,2700,1847,7986,3124,892,87,3885,7986,26.470588235294116,0.43062860005008763
ZYDUSLIFE,2015,102.0,4149,2651,2144,9047,3352,798,154,4743,9047,25.99019607843137,0.46987951807228917
ZYDUSLIFE,2016,102.0,5597,2442,2208,10350,3748,951,416,5235,10350,23.941176470588236,0.5506280193236714
