company_id,fiscal_year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_margin,operating_margin
TITAN,2017.0,13261,12097,1164.0,9.0,-42,38,111,973,28.0,697,8.0,32.0,0.05256013875273358,0.08777618580800844
TITAN,2018.0,16120,14476,1644.0,10.0,70,53,131,1530,28.0,1102,13.0,29.0,0.06836228287841191,0.10198511166253102
TITAN,2019.0,19779,17785,1994.0,10.0,178,53,163,1957,29.0,1389,16.0,32.0,0.07022599726983164,0.10081399464078063
TITAN,2020.0,21052,18589,2463.0,12.0,153,166,348,2102,29.0,1493,17.0,24.0,0.07091962758882767,0.1169960098802964
TITAN,2021.0,21644,19919,1725.0,8.0,180,203,375,1327,27.0,974,11.0,37.0,0.04500092404361486,0.07969876178155609
TITAN,2022.0,28799,25455,3344.0,12.0,177,218,399,2904,24.0,2198,24.0,31.0,0.07632209451717073,0.11611514288690579
TITAN,2023.0,40575,35693,4882.0,12.0,306,300,441,4447,26.0,3274,37.0,27.0,0.08069008009858288,0.1203203943314849
TITAN,2024.0,51084,45792,5292.0,10.0,534,619,584,4623,24.0,3496,39.0,28.0,0.06843630099444054,0.10359408033826638
TITAN,,54458,49219,5239.0,10.0,538,840,647,4290,,3243,37.0,,0.05955047926842705,0.09620257813360755
TORNTPHARM,2013.0,3203,2506,697.0,22.0,1,34,83,582,25.0,435,13.0,45.0,0.13581017795816422,0.2176084920387137
TORNTPHARM,2014.0,4172,3216,955.0,23.0,34,59,87,844,21.0,664,20.0,25.0,0.15915627996164908,0.22890699904122722
TORNTPHARM,2015.0,4636,3616,1020.0,22.0,286,175,191,940,20.0,751,22.0,25.0,0.16199309749784296,0.2200172562553926
TORNTPHARM,2016.0,6687,3954,2733.0,41.0,32,184,238,2343,26.0,1733,51.0,34.0,0.25915956333183787,0.4087034544638852
TORNTPHARM,2017.0,5816,4438,1377.0,24.0,223,206,307,1088,14.0,934,28.0,25.0,0.16059147180192573,0.23676066024759285
TORNTPHARM,2018.0,5950,4601,1349.0,23.0,299,308,409,931,27.0,678,20.0,35.0,0.11394957983193277,0.22672268907563026
TORNTPHARM,2019.0,7673,5690,1983.0,26.0,-300,504,618,562,22.0,436,13.0,66.0,0.05682262478821843,0.2584386810895347
TORNTPHARM,2020.0,7939,5769,2170.0,27.0,121,451,654,1187,14.0,1025,30.0,53.0,0.1291094596296763,0.27333417306965613
TORNTPHARM,2021.0,8005,5524,2480.0,31.0,57,353,658,1526,18.0,1252,37.0,47.0,0.15640224859462837,0.3098063710181137
TORNTPHARM,2022.0,8508,6077,2431.0,29.0,-288,255,662,1226,37.0,777,23.0,105.0,0.09132581100141043,0.28573107663375646
TORNTPHARM,2023.0,9620,6778,2842.0,30.0,45,333,707,1847,33.0,1245,37.0,60.0,0.1294178794178794,0.2954261954261954
TORNTPHARM,2024.0,10728,7360,3368.0,31.0,146,354,808,2352,30.0,1656,49.0,57.0,0.15436241610738255,0.313944817300522
TORNTPHARM,,11302,7662,3640.0,32.0,72,276,797,2639,,1862,55.0,,0.16474960184038223,0.3220668908157848
TRENT,2013.0,2132,2128,5.0,0.0,58,29,45,-10,99.0,-27,-1.0,-87.0,-0.012664165103189493,0.0023452157598499064
TRENT,2014.0,2333,2343,-10.0,0.0,91,26,54,1,99.0,-19,-1.0,-125.0,-0.008144020574367767,-0.0042863266180882984
TRENT,2015.0,2284,2196,88.0,4.0,208,22,75,200,35.0,129,4.0,26.0,0.05647985989492119,0.03852889667250438
TRENT,2016.0,1686,1596,90.0,5.0,86,48,39,90,39.0,55,2.0,54.0,0.03262158956109134,0.05338078291814947
TRENT,2017.0,1812,1679,134.0,7.0,81,46,41,128,34.0,85,3.0,39.0,0.04690949227373068,0.0739514348785872
TRENT,2018.0,2157,1949,208.0,10.0,27,44,46,147,41.0,87,3.0,44.0,0.04033379694019471,0.09643022716736208
TRENT,2019.0,2630,2390,241.0,9.0,30,51,52,165,44.0,95,3.0,45.0,0.03612167300380228,0.09163498098859316
TRENT,2020.0,3486,2957,529.0,15.0,147,263,247,165,36.0,106,3.0,29.0,0.030407343660355707,0.15174985656913367
TRENT,2021.0,2593,2479,114.0,4.0,199,261,257,-205,-12.0,-181,-4.0,-15.0,-0.06980331662167373,0.043964519861164675
TRENT,2022.0,4498,3903,595.0,13.0,152,325,311,111,69.0,35,3.0,57.0,0.007781236104935527,0.13228101378390394
TRENT,2023.0,8242,7128,1114.0,14.0,341,409,494,552,29.0,394,13.0,18.0,0.04780393108468818,0.1351613685998544
TRENT,2024.0,12375,10404,1971.0,16.0,989,368,671,1921,23.0,1477,42.0,8.0,0.11935353535353535,0.15927272727272726
TRENT,,15025,12672,2354.0,16.0,960,196,756,2362,,1809,51.0,,0.12039933444259568,0.1566722129783694
TVSMOTOR,2013.0,7510,7072,438.0,6.0,130,103,176,290,32.0,198,4.0,30.0,0.02636484687083888,0.058322237017310256
TVSMOTOR,2014.0,8384,7892,492.0,6.0,44,80,149,307,39.0,187,4.0,37.0,0.0223043893129771,0.05868320610687023
TVSMOTOR,2015.0,10256,9650,605.0,6.0,80,62,179,444,28.0,328,7.0,28.0,0.031981279251170044,0.05898985959438378
TVSMOTOR,2016.0,11377,10558,819.0,7.0,93,70,262,580,26.0,429,9.0,28.0,0.037707655796782986,0.07198734288476752
TVSMOTOR,2017.0,12463,11591,871.0,7.0,163,60,317,658,23.0,509,11.0,23.0,0.04084088903153334,0.06988686512075744
TVSMOTOR,2018.0,16340,14769,1571.0,10.0,71,338,374,931,29.0,665,14.0,24.0,0.040697674418604654,0.09614443084455325
TVSMOTOR,2019.0,20160,17997,2163.0,11.0,25,663,442,1083,33.0,725,15.0,24.0,0.035962301587301584,0.10729166666666666
TVSMOTOR,2020.0,18849,16585,2264.0,12.0,12,855,556,865,25.0,647,13.0,27.0,0.034325428404689905,0.12011247281022866
TVSMOTOR,2021.0,19421,17189,2232.0,11.0,36,881,565,822,26.0,608,13.0,28.0,0.03130631790330055,0.1149271407239586
TVSMOTOR,2022.0,24355,21601,2755.0,11.0,-5,940,743,1067,31.0,731,16.0,24.0,0.03001437076575652,0.11311845616916444
TVSMOTOR,2023.0,31974,27947,4027.0,13.0,136,1368,859,1936,32.0,1309,28.0,18.0,0.04093951335460061,0.12594608119096767
TVSMOTOR,2024.0,39145,33645,5500.0,14.0,106,1928,975,2703,34.0,1779,36.0,23.0,0.04544641716694341,0.14050325712096054
TVSMOTOR,,42886,36696,6190.0,14.0,95,2064,1038,3182,,2094,42.0,,0.04882712307046588,0.14433614699435712
ULTRACEMCO,2013.0,20514,15674,4839.0,24.0,304,252,1023,3867,30.0,2688,98.0,9.0,0.1310324656332261,0.23588768645802866
ULTRACEMCO,2014.0,20730,16695,4035.0,19.0,322,361,1139,2858,23.0,2213,80.0,11.0,0.10675349734684032,0.19464544138929088
ULTRACEMCO,2015.0,23306,18881,4425.0,19.0,350,587,1203,2986,30.0,2102,76.0,12.0,0.09019136702994937,0.1898652707457307
ULTRACEMCO,2016.0,25153,20252,4901.0,19.0,464,566,1377,3421,28.0,2480,90.0,11.0,0.0985965888760784,0.19484753309744365
ULTRACEMCO,2017.0,25375,20162,5212.0,21.0,648,640,1348,3872,30.0,2714,99.0,10.0,0.10695566502463054,0.20539901477832512
ULTRACEMCO,2018.0,30979,24834,6145.0,20.0,242,1238,1848,3301,33.0,2224,81.0,13.0,0.07179056780399626,0.1983601794764195
ULTRACEMCO,2019.0,41462,34115,7347.0,18.0,350,1778,2451,3468,31.0,2400,88.0,13.0,0.05788432781824321,0.17719839853359703
ULTRACEMCO,2020.0,42430,33184,9246.0,22.0,651,1992,2723,5183,-11.0,5751,199.0,7.0,0.135540890879095,0.21791185481970304
ULTRACEMCO,2021.0,44726,33158,11568.0,26.0,619,1486,2700,8001,32.0,5462,189.0,20.0,0.12212136117694405,0.2586415060591155
ULTRACEMCO,2022.0,52599,41084,11514.0,22.0,669,945,2715,8524,14.0,7334,254.0,15.0,0.1394323085990228,0.21890150002851766
ULTRACEMCO,2023.0,63240,52620,10620.0,17.0,507,823,2888,7416,32.0,5073,175.0,22.0,0.08021821631878558,0.16793168880455409
ULTRACEMCO,2024.0,70908,57940,12969.0,18.0,567,968,3145,9422,26.0,7004,243.0,29.0,0.09877587860326056,0.1828989676764258
ULTRACEMCO,,71317,59261,12056.0,17.0,739,1216,3478,8101,,6252,216.0,,0.08766493262475987,0.16904805305887796
UNIONBANK,2013.0,25169,7268,325.0,1.0,2868,17575,156,3037,30.0,2146,36.0,22.0,0.0852636179427073,0.012912710079860145
UNIONBANK,2014.0,29394,8829,-902.0,-3.0,3141,21467,198,2040,18.0,1687,27.0,15.0,0.05739266516976254,-0.030686534666938832
UNIONBANK,2015.0,32164,9498,-973.0,-3.0,3957,23640,225,2759,36.0,1771,28.0,22.0,0.05506155950752394,-0.03025121253575426
UNIONBANK,2016.0,32316,10349,-1928.0,-6.0,3934,23894,249,1758,24.0,1347,20.0,10.0,0.04168213887857408,-0.05966084911498948
UNIONBANK,2017.0,32817,13871,-4830.0,-15.0,5430,23771,241,359,-58.0,573,8.0,0.0,0.017460462565133925,-0.14717981533961058
UNIONBANK,2018.0,32952,21181,-11700.0,-36.0,5462,23471,368,-6607,-21.0,-5212,-45.0,0.0,-0.15816945860645787,-0.35506190823015293
UNIONBANK,2019.0,34314,19019,-8601.0,-25.0,5042,23896,374,-3933,-25.0,-2922,-17.0,0.0,-0.08515474733344991,-0.250655709040042
UNIONBANK,2020.0,37479,21166,-9523.0,-25.0,5789,25837,417,-4151,-27.0,-3121,-9.0,0.0,-0.0832732997145068,-0.25408895648229674
UNIONBANK,2021.0,69311,36270,-11071.0,-16.0,14307,44112,908,2327,-22.0,2863,4.0,0.0,0.04130657471397037,-0.1597293358918498
UNIONBANK,2022.0,68230,32264,-4213.0,-6.0,13524,40178,745,8566,39.0,5265,8.0,25.0,0.0771654697347208,-0.0617470320973179
UNIONBANK,2023.0,81163,36155,-3024.0,-4.0,15915,48033,745,12147,31.0,8512,12.0,24.0,0.1048753742468859,-0.037258356640341043
UNIONBANK,2024.0,100376,32422,4590.0,5.0,17813,63364,895,21508,36.0,13797,18.0,20.0,0.13745317605802185,0.04572806248505619
UNIONBANK,,107058,35514,2090.0,2.0,20440,69454,0,22530,,16344,21.0,,0.15266491060920248,0.019522128192194885
UNITDSPR,2013.0,10378,9287,1091.0,11.0,146,985,178,73,99.0,-105,-2.0,-31.0,-0.01011755636924263,0.10512622856041627
UNITDSPR,2014.0,10508,13876,-3368.0,-32.0,681,1323,203,-4213,7.0,-4489,-62.0,0.0,-0.42719832508564903,-0.32051770079939096
UNITDSPR,2015.0,9254,9619,-366.0,-4.0,-360,687,223,-1635,3.0,-1687,-23.0,0.0,-0.18229954614220878,-0.039550464663929114
UNITDSPR,2016.0,8495,8162,333.0,4.0,648,457,157,366,61.0,143,2.0,0.0,0.01683343143025309,0.039199529134785166
UNITDSPR,2017.0,8818,7826,991.0,11.0,-265,375,189,163,43.0,93,1.0,0.0,0.010546609208437287,0.112383760489907
UNITDSPR,2018.0,8591,7381,1209.0,14.0,172,278,192,912,28.0,652,9.0,0.0,0.0758933767896636,0.14072866953788848
UNITDSPR,2019.0,9341,7947,1394.0,15.0,70,237,215,1012,32.0,684,10.0,0.0,0.07322556471469864,0.14923455732790922
UNITDSPR,2020.0,9325,7756,1569.0,17.0,89,212,285,1160,47.0,621,9.0,0.0,0.06659517426273459,0.1682573726541555
UNITDSPR,2021.0,8131,7080,1051.0,13.0,-25,188,299,540,33.0,362,5.0,0.0,0.04452096913048825,0.12925839380150042
UNITDSPR,2022.0,9712,8117,1595.0,16.0,-117,88,304,1087,25.0,811,11.0,0.0,0.08350494233937397,0.16422981878088963
UNITDSPR,2023.0,10612,9195,1417.0,13.0,249,104,283,1279,12.0,1126,16.0,0.0,0.10610629476064833,0.13352808141726347
UNITDSPR,2024.0,11321,9321,2000.0,18.0,208,76,275,1857,24.0,1408,19.0,46.0,0.12437063863616288,0.17666283897182228
UNITDSPR,,11821,9710,2111.0,18.0,176,96,286,1905,,1402,19.0,,0.11860248709923019,0.1785804923441333
VBL,2012.0,1800,1572,228.0,13.0,44,116,136,21,-20.0,25,2.0,0.0,0.013888888888888888,0.12666666666666668
VBL,2013.0,2115,1824,291.0,14.0,19,171,184,-46,-11.0,-40,0.0,0.0,-0.018912529550827423,0.1375886524822695
VBL,2014.0,2502,2116,387.0,15.0,14,187,210,4,99.0,-20,0.0,0.0,-0.007993605115907274,0.15467625899280577
VBL,2015.0,3394,2752,642.0,19.0,36,170,317,191,41.0,113,1.0,0.0,0.033294048320565706,0.18915733647613436
VBL,2016.0,3861,3052,810.0,21.0,27,435,322,79,39.0,48,0.0,0.0,0.012432012432012432,0.2097902097902098
VBL,2017.0,4004,3165,838.0,21.0,14,215,347,291,26.0,214,1.0,22.0,0.05344655344655345,0.20929070929070928
VBL,2018.0,5105,4069,1036.0,20.0,6,223,385,434,31.0,300,1.0,16.0,0.058765915768854066,0.2029382957884427
VBL,2019.0,7130,5667,1462.0,21.0,47,324,489,696,32.0,472,1.0,15.0,0.0661991584852735,0.20504908835904628
VBL,2020.0,6450,5235,1215.0,19.0,-30,294,529,363,1.0,357,1.0,22.0,0.05534883720930232,0.1883720930232558
VBL,2021.0,8823,7129,1694.0,19.0,51,207,531,1007,26.0,746,2.0,16.0,0.08455173977105293,0.19199818655786013
VBL,2022.0,13173,10310,2863.0,22.0,-18,204,617,2024,23.0,1550,5.0,15.0,0.11766492067106961,0.21733849540727246
VBL,2023.0,16043,12326,3717.0,23.0,-5,292,681,2739,23.0,2102,6.0,16.0,0.13102287602069437,0.23168983357227452
VBL,,18987,14438,4549.0,24.0,86,415,853,3367,,2582,8.0,,0.13598778111339338,0.2395849791962922
VEDL,2013.0,2749,2283,465.0,17.0,33,475,197,-174,-25.0,2280,26.0,0.0,0.8293925063659513,0.1691524190614769
VEDL,2014.0,66152,46557,19595.0,30.0,1874,5094,6882,9493,-9.0,11421,21.0,15.0,0.17264784133510702,0.2962117547466441
VEDL,2015.0,73710,51595,22114.0,30.0,-19222,5659,7159,-9925,15.0,-11369,-53.0,-8.0,-0.15423958757292092,0.3000135666802333
VEDL,2016.0,64262,82741,-18479.0,-29.0,4290,5778,8572,-28540,-37.0,-17862,-41.0,-8.0,-0.27795586816470075,-0.28755718776259687
VEDL,2017.0,72225,50849,21376.0,30.0,4423,5855,6292,13652,17.0,11316,23.0,83.0,0.15667705088265835,0.29596400138456214
VEDL,2018.0,91866,66989,24877.0,27.0,6087,5112,6283,19569,30.0,13692,28.0,76.0,0.14904317157599112,0.2707965950406026
VEDL,2019.0,92048,68877,23171.0,25.0,4270,5689,8192,13560,28.0,9698,19.0,99.0,0.10535807404832262,0.2517273596384495
VEDL,2020.0,84447,63704,20743.0,25.0,-14932,4977,9093,-8259,-43.0,-4744,-18.0,-22.0,-0.056177247267516904,0.24563335583265244
VEDL,2021.0,88021,60703,27318.0,31.0,2743,5210,7638,17213,13.0,15032,31.0,30.0,0.17077742811374558,0.31035775553561085
VEDL,2022.0,132732,87908,44824.0,34.0,1832,4797,8895,32964,28.0,23710,51.0,89.0,0.17863062411475755,0.3377030407136184
VEDL,2023.0,147308,112877,34431.0,23.0,2625,6225,10555,20276,28.0,14503,28.0,357.0,0.09845358025361826,0.233734759822956
VEDL,2024.0,143727,108415,35312.0,25.0,5239,9465,10723,20363,63.0,7539,11.0,259.0,0.05245360996889937,0.2456880057330912
VEDL,,144448,107376,37072.0,26.0,5266,9721,10958,21659,,15841,30.0,,0.10966576207354896,0.25664599025254764
WIPRO,2013.0,37430,29773,7657.0,20.0,1440,289,940,7869,21.0,6182,5.0,28.0,0.16516163505209724,0.20456852791878172
WIPRO,2014.0,43424,33788,9635.0,22.0,1922,383,1060,10114,21.0,7991,6.0,25.0,0.18402266028002948,0.2218819086219602
WIPRO,2015.0,46951,36652,10299.0,22.0,2450,350,1175,11224,22.0,8714,7.0,34.0,0.18559775084662733,0.21935635023748162
WIPRO,2016.0,51244,40448,10796.0,21.0,2752,558,1496,11494,22.0,8957,7.0,17.0,0.1747911950667395,0.2106783233159004
WIPRO,2017.0,55448,44128,11321.0,20.0,2623,594,2310,11039,23.0,8518,7.0,6.0,0.15362141105179627,0.2041732794690521
WIPRO,2018.0,54487,44100,10387.0,19.0,2550,583,2112,10242,22.0,8003,7.0,6.0,0.1468790720722374,0.1906326279663039
WIPRO,2019.0,59019,47406,11613.0,20.0,2614,738,1947,11542,22.0,9018,7.0,7.0,0.1527982514105627,0.196767142784527
WIPRO,2020.0,61138,48795,12342.0,20.0,2728,733,2086,12252,20.0,9772,9.0,6.0,0.15983512708953515,0.20187117668225982
WIPRO,2021.0,61935,47164,14771.0,24.0,2404,509,2763,13903,22.0,10868,10.0,5.0,0.17547428755953823,0.23849196738516187
WIPRO,2022.0,79312,62628,16684.0,21.0,2067,532,3078,15141,19.0,12243,11.0,27.0,0.15436503933830947,0.21035908815816018
WIPRO,2023.0,90488,73649,16839.0,19.0,2275,1008,3340,14766,23.0,11366,10.0,5.0,0.12560781540093713,0.18609097338873662
WIPRO,2024.0,89760,73008,16752.0,19.0,2631,1255,3407,14721,25.0,11112,11.0,5.0,0.12379679144385027,0.18663101604278076
WIPRO,,88792,71019,17773.0,20.0,3349,1431,3077,16615,,12488,12.0,,0.14064330119830615,0.20016442922785838
ZOMATO,2018.0,466,558,-92.0,-20.0,21,6,29,-107,0.0,-107,-3070.0,0.0,-0.2296137339055794,-0.19742489270386265
ZOMATO,2019.0,1313,3556,-2243.0,-171.0,1285,9,43,-1010,0.0,-1010,-28574.0,0.0,-0.7692307692307693,-1.7083015993907082
ZOMATO,2020.0,2605,4909,-2305.0,-88.0,16,13,84,-2386,0.0,-2386,-70097.0,0.0,-0.9159309021113243,-0.8848368522072937
ZOMATO,2021.0,1994,2461,-467.0,-23.0,-200,10,138,-815,0.0,-816,-23124.0,0.0,-0.4092276830491474,-0.2342026078234704
ZOMATO,2022.0,4192,6043,-1851.0,-44.0,793,12,150,-1220,0.0,-1222,-2.0,0.0,-0.29150763358778625,-0.44155534351145037
ZOMATO,2023.0,7079,8290,-1211.0,-17.0,682,49,437,-1015,-4.0,-971,-1.0,0.0,-0.13716626642181098,-0.17106936007910722
ZOMATO,2024.0,12114,12071,43.0,0.0,846,72,526,291,-21.0,351,0.0,0.0,0.02897473997028232,0.003549612019151395
ZOMATO,,17972,17321,651.0,4.0,944,118,716,761,,663,1.0,,0.03689071889606054,0.036223013576674824
ZYDUSLIFE,2013.0,6358,5228,1130.0,18.0,32,169,185,809,15.0,690,6.0,24.0,0.1085246932997798,0.17772884554891474
ZYDUSLIFE,2014.0,7224,6021,1203.0,17.0,30,90,201,942,11.0,836,8.0,23.0,0.11572535991140642,0.1665282392026578
ZYDUSLIFE,2015.0,8651,6896,1756.0,20.0,45,68,287,1446,18.0,1188,11.0,21.0,0.13732516472084152,0.2029823141833314
ZYDUSLIFE,2016.0,9427,7095,2332.0,25.0,112,53,292,2099,8.0,1964,19.0,17.0,0.2083377532619073,0.24737456242707118
ZYDUSLIFE,2017.0,9376,7474,1902.0,20.0,127,45,373,1612,8.0,1517,15.0,22.0,0.16179607508532423,0.20285836177474403
ZYDUSLIFE,2018.0,11905,9074,2831.0,24.0,111,91,539,2312,24.0,1810,17.0,20.0,0.15203695926081479,0.2377992440151197
ZYDUSLIFE,2019.0,13166,10174,2991.0,23.0,183,194,599,2382,22.0,1899,18.0,19.0,0.1442351511468935,0.22717605954731884
ZYDUSLIFE,2020.0,14253,11455,2798.0,20.0,-264,342,696,1495,21.0,1204,11.0,30.0,0.08447344418718866,0.19630954886690521
ZYDUSLIFE,2021.0,14404,11013,3391.0,24.0,-231,159,670,2331,8.0,2185,21.0,17.0,0.15169397389613995,0.23542071646764787
ZYDUSLIFE,2022.0,15110,11768,3342.0,22.0,2581,127,713,5084,10.0,4618,44.0,6.0,0.3056254136333554,0.22117802779616147
ZYDUSLIFE,2023.0,17237,13378,3860.0,22.0,-422,130,723,2585,23.0,2092,19.0,31.0,0.12136682717410222,0.22393687996751174
ZYDUSLIFE,2024.0,19547,14163,5384.0,28.0,293,81,764,4832,20.0,3973,38.0,8.0,0.2032536962193687,0.27543868624341333
ZYDUSLIFE,,21484,15205,6278.0,29.0,351,112,849,5668,,4439,43.0,,0.2066188791658909,0.29221746415937444
INDIGO,2013.0,9203,73,8348.0,855.0,9,296,86,993,21.0,787,25647.0,70.0,0.08551559274149734,0.907095512332935
INDIGO,2014.0,11117,123,10684.0,433.0,4,391,226,475,0.0,474,15454.0,80.0,0.04263740217684627,0.9610506431591257
INDIGO,2015.0,13925,150,12022.0,1904.0,14,395,302,1847,29.0,1304,42481.0,83.0,0.09364452423698384,0.8633393177737881
INDIGO,2016.0,16140,350,12976.0,3164.0,20,515,505,2824,30.0,1986,55.0,27.0,0.12304832713754647,0.8039653035935563
INDIGO,2017.0,18580,406,16362.0,2219.0,12,789,457,2144,23.0,1659,46.0,74.0,0.08928955866523143,0.8806243272335845
INDIGO,2018.0,23021,413,19991.0,3030.0,13,947,437,3127,28.0,2242,58.0,10.0,0.09738934016767299,0.868381043395161
INDIGO,2019.0,28497,563,28648.0,-151.0,-1,1325,760,-149,-99.0,156,4.0,123.0,0.00547426044846826,1.0052988033828123
INDIGO,2020.0,35756,1902,31687.0,4069.0,11,1531,3974,-275,-10.0,-248,-6.0,0.0,-0.0069358988701197005,0.8862009173285602
INDIGO,2021.0,14641,2170,14638.0,2.0,0,1036,4699,-5830,0.0,-6171,-151.0,0.0,-0.4214876033057851,0.9997950959633904
INDIGO,2022.0,25931,2386,25373.0,558.0,2,725,5068,-6171,0.0,-317,-160.0,0.0,-0.012224750298870077,0.9784813543635031
INDIGO,2023.0,54446,3168,47926.0,6521.0,12,1431,5101,-317,0.0,-317,-8.0,0.0,-0.0058222826286595895,0.8802483194357712
INDIGO,2024.0,68904,4805,52573.0,16331.0,24,2326,6406,8043,-2.0,8167,212.0,0.0,0.11852722628584697,0.7629890862649483
INDIGO,,76476,0,60568.0,15908.0,21,3034,7955,6182,,6074,157.0,,0.07942361002144463,0.7919870286102829
